url,query,annotation
data/quic360/train/images/8414048994_3d69a37cb8_f.jpg,mountains,"There are several mountains that form a ridge, and others that pop up  individually. They are generally short in size."
data/quic360/train/images/35895411151_e8054b21fb_o.jpg,people,There are a crowd of people walking around the city as an event is happening.
data/quic360/train/images/11966913723_fc3b5880a9_f.jpg,stores,There are lots of name brand stores on multiple levels of this plaza. The store have lots of windows with all their lights on so its easy to see inside.
data/quic360/train/images/4977745204_3e2653718a_o.jpg,interior,"The interior of the car is black with black, gray and red seats and exposed wires."
data/quic360/train/images/4123499801_6864bd11ef_o.jpg,arthitecture,"A narrow but tall and ornate structure of brick red sits alone in a plaza area, atop about 6 gray steps. It has an arched entry where a reddish brown door is found."
data/quic360/train/images/3459665620_72fc91bea2_k.jpg,building,A gazebo with open sides and concrete post like bracing to support a cupola like roof has flourishes and relief on it's sides.
data/quic360/train/images/3444649557_01cfdc4d11_o.jpg,people,Many people have gathered in a central town square to watch some kind of performance put on by people in white outfits.
data/quic360/train/images/42157954161_6c92277812_o.jpg,houses,"An old, abandoned house that has some old furniture that is scattered about.  The walls appear to be stone and the floor is wood."
data/quic360/train/images/6385886313_34e3929084_5k.jpg,art,"The main theme of this scene is a large painting that has been thematically painted all over the entire four walls of a closed room, as well as the floor and ceiling. The only thing that hasn't been painted is the door leading into the room. The paining seems to features very large close ups of hands and feet, blended in with swirls of muted natural colors."
data/quic360/train/images/712734979_85c1503cb5_k.jpg,weather,The sun is shining brillantly out from behind ahillside lighting up the sky like a giant flashlight. There is a bright blue sky and puffy white clouds scattered throughout the sunlight.
data/quic360/train/images/36795991422_f30bdfd1ee_o.jpg,building,A very tall industrial looking building with exposed beams in the ceiling and lots of seating everywhere.
data/quic360/train/images/6864672484_53969a894f_o.jpg,trees,There are lots of tall skinny green leaved trees on the right. They are lined up side by side.
data/quic360/train/images/31358000267_d6c7f09e56_o.jpg,sea,"The water is calm and tranquil, and there is seaweed washed up on the shore."
data/quic360/train/images/49161915338_a71613258f_f.jpg,landscape,This is a barren desert landscape with valleys and mountains.
data/quic360/train/images/5020643240_e45d050df5_k.jpg,building,The image is set from the outside of a two-story home that has an open garage and car port space for protecting automobiles and storing home items (as seen in the photo).
data/quic360/train/images/16141326099_7c1004921c_3k.jpg,sea,This is taken on a beach on the end of a very large sea that stretches off into the distance.
data/quic360/train/images/8637441319_d9d299056e_o.jpg,arthitecture,"A structure that is uniquely shaped is lit from inside. It is pyramidal, and interesting in form, likely well designed and iconic."
data/quic360/train/images/48261173887_219dc42526_o.jpg,building,"There is a large building made of glass and a million windows lined with white window framing. On the front of this building is a large clock. On the other side of the lot is another building made of cement with artwork hung on the front, three rectangular pireces of geometrical art."
data/quic360/train/images/50125852077_f5c246e91f_f.jpg,paintings,The church has a lot of old paintings of famous religious figures on the walls.
data/quic360/train/images/45978213965_3a27017b91_o.jpg,interior,We art at the interior of a passageway made by several large stone walls in a desert.
data/quic360/train/images/4868531463_681f458d03_o.jpg,sea,Fairly calm waters in a sea with very distant areas of land free horizons can be seen. The water is very deep blue gray in color.
data/quic360/train/images/5465553177_80a5acaf8d_h.jpg,building,"The inside of a theatre with plush seats, an orchestra row, and stage can be seen."
data/quic360/train/images/24468511413_cce5e70a25_o.jpg,location,There is a narrow dock made of wood streching out onto a body of water. The panels of wood are not all the same length in some spots giving it character and shape.
data/quic360/train/images/15605642132_6e78df068d_o.jpg,arthitecture,A wooden bridge with an iron frame is crossing over a river.
data/quic360/train/images/12622496305_48fd771c53_o.jpg,trees,The trees look mostly bare as there are quite a few with no leaves. There are some evergreen trees with leaves but the green color is not vibrant. The trees line walking paths.
data/quic360/train/images/15907808301_25f85ab75b_f.jpg,location,The image is set from the top of an elevated platform that oversees a vast mainland landscape on one side and a deep blue sea on the other.
data/quic360/train/images/41033456265_9d8d71de5f_f.jpg,location,"Our location is along a suburban road, surrounded on both sides with houses."
data/quic360/train/images/34368620615_e08c8fdddd_f.jpg,activity,People in jackets are out walking around in a historic section of a city.
data/quic360/train/images/730098055_a4ec0b7870_o.jpg,corridor,"The corridor is a path through the trees. It is a wooden pathway, with wooden a wooden rail along the side."
data/quic360/train/images/4591366575_ba277ca56b_6k.jpg,arthitecture,"We see here, inside an atrium or sort of plant conservatory. it's used here though as a sort of place for persons to gather, many of them dine here."
data/quic360/train/images/37673816141_2b793487ef_o.jpg,interior,I am in the inside of a car in the drive side as I look out through the front window.
data/quic360/train/images/41774087714_4d4e8b29b9_o.jpg,arthitecture,The building is very Roman mid century looking with lots of peaks at the tops and arches on the windows along with columns on the outside walls.
data/quic360/train/images/1095807793_6f8ece4594_o.jpg,mountains,The mountains near the village looks so beautiful in this picture and so good to watch.
data/quic360/train/images/24871146157_f7aca942b3_o.jpg,location,"We see a rough sort of playground here complete with teeter totter, blue slide and a sort of monkey bars, notice the surface below these areas though, an accident would be brutal for a tot, they must be careful here or have bandaids near by."
data/quic360/train/images/3458038833_8df7c220de_o.jpg,interior,This is on the inside of a small shop that sells clothes and other small items. The clothes hang on racks all around the store.
data/quic360/train/images/830518532_c6285f4a31_b.jpg,people,"A couple of newlyweds is seen, she wearing a sort of ornate white dress, he a black suit with a white vest and jaunty red cravat type tie."
data/quic360/train/images/30470296257_a6879a76f1_o.jpg,people,there are several people who seem walking and taking photos
data/quic360/train/images/540231919_58d07745aa_o.jpg,trees,Strikingly light gray mottled bark tall trees tower over the landscape. Their light green oppositely composed leaves are thin but bright in color on it.
